path,extension,bytes,width,height,alpha_min,alpha_max,sha256
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-05.png,.png,161112,512,512,0,255,8e50b29cbda36da612088e73c9c79b9551fd5105aa067a1c818f80eef46a0f17
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-06.png,.png,100278,512,512,0,255,8b431b7386d0117509faaabcd4b55dbd40ad75a200b1c57e99b5bb699aa5cf4f
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-07.png,.png,32399,512,512,0,255,82c98500ace4dd6b1e8fcf2079b1a8f548e658a84b22585a4ba3098988c847bf
02_enemies/night_light/dissolve_8f/transparent/frames/night-light-dissolve-8f-frame-08.png,.png,1097,512,512,0,0,b262bd68d44f93637b9949caf7ff7ce0b6b6ed839c3a2468681952b215ec4d95
02_enemies/night_light/dissolve_8f/transparent/night-light-dissolve-8f-sheet.png,.png,1196460,2048,1024,0,255,1ef6cd92e69726cac54f9f0aee71b57b2e1d8718fe520b8a46599f4a135067e0
02_enemies/night_light/dissolve_8f/transparent/night-light-dissolve-8f.gif,.gif,257777,512,512,255,255,e4f7ef752270ee1ef197f086582652776f658a86f5e35579ae083d3966e8cd36
02_enemies/night_light/role.json,.json,95,,,,,f1644f99e283cbd24cbe51db9ee0a7991c0c65fca08b5c9c3b90b4bae55f841a
02_enemies/patch_rabbit/attack_8f/metadata.json,.json,263,,,,,241d36049e45b353967c76e379dcafe62d1a4eb1232c0455d7d2780c57ff8b17
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-01.png,.png,213132,512,512,255,255,e1cd996dd150f777c9af31351681249103520e42353d87d65e3b2353516c6311
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-02.png,.png,187252,512,512,255,255,485b90c3880901925ef257d704d80fef41a3da017078718a428ece27896b0449
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-03.png,.png,153085,512,512,255,255,fc70b0c83b5d2f7a80f02530b67f2e016f783478c36485242bb990d84efc3c09
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-04.png,.png,187131,512,512,255,255,aefe80a8f3055244dcc1440699815221488902beb01e676bd470208a03948224
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-05.png,.png,174886,512,512,255,255,7795252c20090b722f6ff673446b831127ceebe77fc394ba005d17fd5f35ac4d
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-06.png,.png,184032,512,512,255,255,90caf5e5ad716019eaa1255dfdfa58ea872c2f71c89ed2347767dcafbfc51453
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-07.png,.png,189518,512,512,255,255,786baae0da801a07e7038eadc6f329be108bba099cd7daa748c48b6d4bf177ae
02_enemies/patch_rabbit/attack_8f/opaque_navy/frames/patch-rabbit-attack-8f-frame-08.png,.png,209486,512,512,255,255,b35b8e75812cb7ce70996ddbcd1423dd15c2b14b7cc8d5a0e4985a39aa7d7388
02_enemies/patch_rabbit/attack_8f/opaque_navy/patch-rabbit-attack-8f-sheet.png,.png,1493076,2048,1024,255,255,40d0b32a636eb04fd90dad9eab57179d27327f3a4da8b211b3b86f09ea50411f
02_enemies/patch_rabbit/attack_8f/opaque_navy/patch-rabbit-attack-8f.gif,.gif,730475,512,512,255,255,1b075b66778442f8e8f92f3a28fa443bc438d007531b944653a252fc8b940d2d
02_enemies/patch_rabbit/attack_8f/source/patch-rabbit-attack-8f-imagegen-original-sheet.png,.png,1836947,1638,960,0,255,f79aec3ef360fecd8638bc44d8334194433f623c56935c724c1a59410d3119ea
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-01.png,.png,250069,512,512,0,255,f76d1033ecaf419ee172c7d4d5881e86c63aaf2902c52178ba10542dc709f7da
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-02.png,.png,219324,512,512,0,255,acf316a03a48e786ec2d8a15c25d4d9c483965a02d7e201901d33e3978e9310e
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-03.png,.png,178153,512,512,0,255,1230249e3ed5f3a206bf2d07f1836ab904a2a9dbfdba7ddd9fd7fcae5a222685
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-04.png,.png,219756,512,512,0,255,05157892055e51ddf3d8198675b569dda1b80a3368a2f4fdb7bc858d21e301ea
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-05.png,.png,204149,512,512,0,255,b197dffa98983acddb45e8a3a41d93551fd9020eefe0bcfa6664c4d800ad67ad
02_enemies/patch_rabbit/attack_8f/transparent/frames/patch-rabbit-attack-8f-frame-06.png,.png,215858,512,512,0,255,894a052233e6e1f1c084f0ea054a937670fe3049b43cd15c851e59fa89b7cdff
