path,extension,bytes,width,height,alpha_min,alpha_max,sha256
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-04.png,.png,773526,1254,275,0,255,23ead81399ef0743c65f5c1b30384041c188587c1a651b6a26d200e4cad2cee9
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-05.png,.png,736297,1254,269,0,255,6a2f6b3924b463f88aae8c7c8b549004d17f8f3534712f916ea9cd3c73cafb37
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-06.png,.png,39174,123,154,0,255,2e42620f05103facc528c45382c2e256175f73db9e8ec9ae3c873f399e0a58f8
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-07.png,.png,145125,302,231,0,255,b0e93cf895e9c4260218eb725c4ebb0b2943275debefae0132df0fe9e7ff03d7
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-08.png,.png,33260,126,138,0,255,1626cc369673921a0cc54782795b9d39fd0a5d8e5b70e34a6bd94214d60b7018
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-09.png,.png,30737,127,130,0,255,814485bd923006eb6213e3ce043161d883fb48d93c073764ea3fddacfd681856
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-10.png,.png,143877,300,234,0,255,b3899325c0ecefff2d281da4bb9e93eacc0fb0166690b9b5cbbc95738e3b3ac3
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-11.png,.png,130723,300,230,0,255,2096ac9135785fed3a1a968425f904fb20baf7b23fe77f50f1520ccae3d64bf8
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-12.png,.png,25038,100,123,0,255,69d63fa3e99669573d06fe82ed5a9d348ed8e3f4815b27584a3823143d6bfe77
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-62f2a2ba-13.png,.png,75827,301,130,0,255,c226b7852f3576f9f9cda3295935ff6cffd8d039190f795d6edf0cf14dfbfbb5
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-c73de297-01.png,.png,1644648,1201,582,0,255,3eeeae34688e921d1eeeefb10fe7bae345c5d8c897e5cee3d59fe635771059b4
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-c73de297-02.png,.png,1461726,1201,535,0,255,d67f87062feed8a9e94812a77e0fd2dc1172b2a0ad52a78cdfe46637d31f159e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-01.png,.png,1287780,1254,602,0,255,5f1a2ca6ff6f3fb65060bdb64a728aa87b1c3adc308181cb1ae95d1291c4584d
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-02.png,.png,4093,48,52,0,255,2be06f6011a260fe1798a23689c0f2145a994b3a0d3ebef833e6cb8887f05272
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-03.png,.png,4099,48,52,0,255,48afa3cbc5f400e18c57c5355d2e8e1396fade4a011bd98a8e7c792025b7b08a
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-04.png,.png,5016,50,64,0,255,96e2ebd733400fc2f73060161f1820404bc1a5cd944feb2ad9c82b5a50681030
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-05.png,.png,5035,50,64,0,255,b2f721c68e5e4fa87df8937f82849182c8f1139b36340c5e42a9d76658ff3d59
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-06.png,.png,1308041,1254,611,0,255,cc4ebf421112641cd56ab5a1aec83baf452127c161f2bfaefbb0895154ff9438
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-07.png,.png,4037,48,51,0,255,f3079d195eeb99f4add68f407d3f1f23e09abfe018464ad34fc4653eec5d7933
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-08.png,.png,4057,48,51,0,255,6b9f12a5ceded576bef703f809246601ab0acc74a8a905207b553679559ac84e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-09.png,.png,5079,50,65,0,255,9eab52e31ff9914c8f6bcdb5d67d380d5b5d5e22ad5759514b77448c915bb058
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_animation_concepts/boss-animation-concepts-e29b9099-10.png,.png,4972,50,65,0,255,4ea23a720a94ac191af0ebd3ca0b0e2e83c6795bf2588d21fb07915844320389
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-5106ff20-01.png,.png,2696121,1308,1024,0,255,ef03ad9a156ecea332ca8c61125ef134c94dd138ba4bece5ca9d1bd0761ccd24
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-5106ff20-02.png,.png,418785,455,495,0,255,a32b526ea2aece7432945e382d045e8f24ca9ca7b65818f716165aa15097c14f
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-5106ff20-03.png,.png,454491,569,363,0,255,6a5eb4d97620e6db8d7e197a9e8ce18bdeaaa6dbc9f74a46e95d3ecce6eea3e8
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-83d4fdf1-01.png,.png,833177,536,1014,0,255,0e5e7b127706a815ba9d706ec8a665207d318107a020ddbf49e9f9402e304001
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-83d4fdf1-02.png,.png,379545,438,532,0,255,3bfbf93013986d06aea3bc8a103bcca593bd3b5ef50449a9a171e0dec8b21017
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-83d4fdf1-03.png,.png,244955,348,520,0,255,e7890ca8fef4213576a483036b3d38f296e433755abdf178604bcef3579f8c7f
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-83d4fdf1-04.png,.png,198787,334,372,0,255,18bc965a55d8bfc4d734e5d769cc7e2150da083e10cbe736faff0bdfd7b7cbd0
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/boss_concepts/boss-concepts-83d4fdf1-05.png,.png,283050,460,356,0,255,1a028d371d5b3c2b65b24002721edccb66359b93eaa8a9b881a64a181cab49b2
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-01.png,.png,92713,356,407,0,255,8419f7d5dbb4a0d93beb2c4c922649858915dfa226150f9d8197aec38c353011
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-02.png,.png,93312,363,402,0,255,9c53c428c7f992eff11a539a84c846fa4a39247f03a691eeb1ad81ffae17e193
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-03.png,.png,68680,293,349,0,255,b7d914d7c87253cbc2e9c4ce4c85206432758004065a838f2ff4daf4cb574e10
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-04.png,.png,63733,266,302,0,255,7dfcd8e1febbae5b1e2deec67a404857aff86eca2d3f677a45b25a61a20b2120
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-05.png,.png,119009,363,380,0,255,65850f1d5b88905a5e4212b830328b44d5075c3b48d2277a6833564f79fa1739
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-06.png,.png,114321,366,403,0,255,18d20f308aebb6b7cd16e2959a2e935d077f380a8ee9e44792c65e5ab8ec77c1
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-07.png,.png,143482,408,399,0,255,b30d178de0ece5e39cba29388916f388b490e4ca1aa2f6115404252a8d84d503
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-08.png,.png,234995,391,390,0,255,9bd41a104b23c1639d0ba422ed8d45c960b14edc85ab6d4ed6070d8500959e57
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-09.png,.png,2689,42,58,0,251,40a543f9e1e061a4aa3be293fc8ba276dbbbabdbe3174d96ec3948bf47bcb887
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-10.png,.png,2586,52,58,0,247,e8ec7e281b3760777547baa5507ecd8bdc1ceebe802df14cb20ed9254488b74e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/crack_decals/crack-decals-b249e73a-11.png,.png,3136,56,62,0,243,abeb13a61e62aacf9d1196ad15c58e7d96ca3dd322b268f0c2048a8d51073edb
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-348a4cda-01.png,.png,10545,64,80,0,255,2dc5790c38c38b1b2f639bcdb1f0d4ba20b390b2550c0f795cb142def7c1f0e1
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-348a4cda-02.png,.png,374974,434,462,0,255,71a1b0ad2a30a8bdb6cdd3e4c841fa6f11d50193b46df546180e8d4032808839
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-348a4cda-03.png,.png,367536,436,456,0,255,7664d811a277fd336c86a9d10e32c171934147268224e41a3cdc6c819e541a21
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-348a4cda-04.png,.png,356659,450,422,0,255,f154226cdea83ea863aa5bd00d48440c89e94033faf1c9f95aaa84cba6ffe420
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-5e7c2066-01.png,.png,274981,406,433,0,255,f4e731f2bd1cf4147b8cd26f11525a6f873252cc5ab09cc5a327b5afef115e9e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-5e7c2066-02.png,.png,197646,328,362,0,255,e74d712ebcf67206e98a6ba5d3a0de1a9b2d5423d476af76dedb4348eda5660d
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-5e7c2066-03.png,.png,185788,420,290,0,255,dacb5c222fedaa070ae2818c66130fa59a42c17a43d69f6abe08e5ae25ffeb13
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-5e7c2066-04.png,.png,362277,432,443,0,255,739b89881f18f4d14ac83e78e9f8a3b85c2c816bffe64dba6322bbe7d43333ec
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-5e7c2066-05.png,.png,302335,378,408,0,255,abc871b0bf66e3490fb323d62fb34fe3e6e329162c49c81a65508f1ccd6c9352
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-5e7c2066-06.png,.png,275677,444,356,0,255,30d0e69f66adba847ce6af2ead931e87fc6e01b74978d53b5f2fb97a05594b17
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-69a7990d-01.png,.png,2215962,1536,1008,0,253,7271e986b43d88451b1fb43e31b88fe0aa7bbb9c21533bb1528e47aebaa4ecb8
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-832015a9-01.png,.png,11195,74,89,0,255,022671386d03a02d085c0a4388d9ed6cfdf45b4ad93ab644eeea9f78c7578a80
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-832015a9-02.png,.png,10415,109,60,0,254,833115cd506210e6efc5048ab60d06fe32a9c66812bcd1e0f0f9e8fda4fd88a3
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-832015a9-03.png,.png,272929,414,410,0,255,62e777d18ca6bc14f7c0673b5c15607c5fba9b29a24bc749277d43a8761ee997
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-832015a9-04.png,.png,227455,340,424,0,255,fc3c39f9a707900938062350862d6fee965c6c556414aa266049ab7eaae2d628
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-832015a9-05.png,.png,264157,488,380,0,255,f4006549dff70716d677cc3fc06331861f099f63c340c880bbf2ef260ac80ef9
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-996d52cc-01.png,.png,227538,392,376,0,255,ce1e36e7ff5a87ae0dd7154dfdfd1ccc4d52017ca3ee7e1074bcf081ce91afeb
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-996d52cc-02.png,.png,188401,330,392,0,255,3cc03a67ad2ac3ef87d047b29862a938cb584c0909cae74c1d53ee8ebe1cb40a
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-996d52cc-03.png,.png,234409,452,362,0,255,aa03db83d2e0cc133fa42c4bb1972a887f181036730d98f3835b7a74b4dc1d53
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-996d52cc-04.png,.png,281957,414,410,0,255,e30ce9b055b7df58cfd4ee809e1bddb3ead9c9ea381def032dcf29bb60ff724e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-996d52cc-05.png,.png,234298,340,424,0,255,5057e364e2eb297770643ddea3ef1e351cb666fd70672852482f2a02e162dec5
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-996d52cc-06.png,.png,271981,488,380,0,255,067ccfc590fa25ea7946fe446dd73ec58090fd2e09cac4db55a8b050cdff8710
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-01.png,.png,276099,384,358,0,255,c9e4d594e55f7818c611b1f836b9f97704c94d425058cb5698a952406a3b426d
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-02.png,.png,170695,260,335,0,255,85b098fc5a7370093644cce58ac4a54506844d5aa82d411680a044e1c772bccb
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-03.png,.png,431186,546,439,0,255,409b0949cfb6baa52b0fd48e8f44e71f7e1528a96c57de39785e0690c339c42e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-04.png,.png,148775,242,284,0,255,b99a1223185a90110068dcb357c263d95c6daa66ec0e0401f5d89e6775e20a04
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-05.png,.png,4393,55,51,0,255,2f74addd840a41780246d97ed1fe9b998eabaff1a5cf65367455eb7165ec2884
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-06.png,.png,80689,204,195,0,255,6d1e3f76e7a08d93cf37e5fa45079df0174717f80d628efb1da527d0950acecb
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-07.png,.png,67210,169,206,0,255,155ca436a66f242c8a6c4716dd5f1fbb2d7df2ee2a5b602cc8d8854b2d01263f
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-08.png,.png,102499,290,168,0,255,fdd1b80e5754d44aecadc587fe56d09ffead6cdf06a5a5df3e3efa8829a224bb
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-09.png,.png,75098,192,196,0,255,10368482752562227272fd08c1ba55c053b858d15f77372214b043a95dda7b5b
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-10.png,.png,73280,212,202,0,255,2001135c2949f8787d7cc7d63109a492233152ff857d362d39cb1c8528c21dc3
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-11.png,.png,23920,102,108,0,255,d6c6caac8b13ef00e6b0129b9271b9eed77b6e49602fca95b9f2be0da2b33bf6
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-12.png,.png,5360,85,43,0,255,6da0490fb6b914ef139a3dea6f949033b6cf1529c23f82a98cc13c548d140c0e
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/enemies/enemies-e5bcd28f-13.png,.png,5800,116,30,0,255,5ef8cc439bc9b1c481a9e262fe18b0014a9c69593f12974052772a2e86e35e7a
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/flashlights/flashlights-c11f1f97-01.png,.png,228097,507,449,0,255,689b7248c6d5f6c7fa0c1e0d0216830f6052b0fc3a9d2b0cfc0ae0e75976b8e2
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/flashlights/flashlights-c11f1f97-02.png,.png,208797,447,439,0,255,dd6e43ddb9c19c87f0ad450ecb0ef25b7c1d9bd8559eb823ac66aa6383632eae
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/flashlights/flashlights-c11f1f97-03.png,.png,253638,591,318,0,255,f2a8543d128f16860444aeca0351dc22117854e0b67a91405406fda840985319
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/flashlights/flashlights-c11f1f97-04.png,.png,226886,524,296,0,255,2a6c41d473adbd77f461166b67ceeeca696d4f94f2ffac6be189c6f32c29bbe6
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/frames/frames-284bd788-01.png,.png,347941,520,624,0,255,4213faf172585f48b9d236f5442e8d6a81f0a75d96c76ce4df6c3ee62d9025e9
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/frames/frames-284bd788-02.png,.png,415348,520,624,0,255,24e5722410c90274b77b92e5c65997ec972650aa48138ed0072748d2596ed2ff
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/frames/frames-284bd788-03.png,.png,507186,520,624,0,255,b3d18ae71dda772fd32b7d06e646342f72b9e49003f94ed82f2cb9017ce653a0
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/frames/frames-284bd788-04.png,.png,524813,517,624,0,255,431ef9b890904a49e5f6401b14fbb276cafc3870734772690875847b180423c6
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/light_effects/light-effects-57736ba5-01.png,.png,57124,244,243,0,254,d178b74f504c0762ff2ad607bfc6ac72e233cc989ce12a24d923bb6392ce5836
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/light_effects/light-effects-57736ba5-02.png,.png,82264,394,223,0,254,67a056b81cb7135755401506dc13833bf41e812adc3852a1c921855c9ce886a3
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/light_effects/light-effects-57736ba5-03.png,.png,194123,755,292,0,254,51806ceb16d0dc6bfbadf273a8b508cdcb0545a04bfd75db2f9dc79c66ecb4c9
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/light_effects/light-effects-57736ba5-04.png,.png,242530,1340,214,0,254,b065e57983395f28287bcd3d01592e1857c1c237e4eead8631c5b26829f0c609
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_family/memory-family-281304d0-01.png,.png,1650837,2170,493,0,255,ed32a75f755554a6e2cb82b5f746d73927a8e8abdf05ab7a33a512ab783502cf
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-01.png,.png,274142,347,434,0,255,28af7436a5aa9241759a42ad24c3e62e1921e00e02ef923e970f28dd34cb7a49
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-02.png,.png,282299,358,430,0,255,d134615786afa149dde86fd7b1f7a66dee098e8db3cfdcc702c6f35e79e82eab
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-03.png,.png,323875,405,422,0,255,7182d0f751a6263c660021b5ffe1a164304f40fb140b748b4654879a032cf827
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-04.png,.png,325774,417,424,0,255,9ad8a38fc927ec881c1c7c47183d16bec7f5f1f195862ab4d727a738ba6b3c12
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-05.png,.png,298530,356,420,0,255,d68db459f684e9041a162a141c1aea14dfe21088f7114669b982b002e6d6e748
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-06.png,.png,269877,324,418,0,255,a6da090363f97bf96d4a2c6c67600adc1aa3896c3b06c195b77bdd5ee97ce503
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-07.png,.png,337304,396,420,0,255,13bf6b5e703a8b4f413bbfe118e5a7463a593f220c222853017ce2e9983d9325
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_frames/memory-frames-7e52af49-08.png,.png,325771,396,412,0,255,1427c4a8ad873f823ebc797317c21dd3d7f587dae849edd61b623141333fd846
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-02d1a0f3-01.png,.png,475201,476,645,0,255,6714559d6b31c1a66f54f4afa5047e92a39f825aea6c779fc620f83c032eb4fa
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-02d1a0f3-02.png,.png,434605,470,618,0,255,d0f871403bcdd029dd1e4626be6576ae732292c24a57b626820de80427ce07e6
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-02d1a0f3-03.png,.png,497218,494,634,0,255,7b3db81902c8cd43d143184ce6b6a2a1ebebeba4c94a5fa8306e5612d36df861
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-02d1a0f3-04.png,.png,408267,704,369,0,255,8baf138d43ba6fdffcbdee7d6e4805768e715827c696e7cec3789720e37bf137
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-eba85a67-01.png,.png,479690,476,645,0,255,d0c44ad5416544c22a15bf11ba32edcfd9b2ce730b1c6b7326502e9e0ba1f589
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-eba85a67-02.png,.png,439862,470,616,0,255,99e14a108e44761a1ccf7f26deb0483b892f193c4f6e4f0f706feed52e58c397
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-eba85a67-03.png,.png,502389,492,634,0,255,633e414313183e1789c1452934366ba396891cc5a4be2f67fde0146aa1ffd761
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/memory_sister/memory-sister-eba85a67-04.png,.png,336845,576,369,0,255,4fcc5728046a695197e243a864f0c88b0f98901eeb19539cbb7c5e457e54f842
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-01.png,.png,114253,304,215,0,254,00d157e4179efc34d73ba00baa7e34e897feb1a7289085dc4dca661a1aac6a1d
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-02.png,.png,301693,720,231,0,254,af2b8178df1aca14cfaed4051a03b8d3eaa066c34df32f4083c162330919e440
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-03.png,.png,172097,454,198,0,254,188905d5580beb75c17bca551fe8c8e93bed34f4f77d71744ca404600bb36015
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-04.png,.png,312969,425,459,0,254,da086d691f590a9c6418913f28447b089ef95b0457c97f90c3cbc627f8f2a5cd
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-05.png,.png,151370,167,456,0,254,5fba0ca4efc1a8f9c930d51a5f7ce37491096817020e79dac4b35b24ca0c66e1
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-06.png,.png,92985,241,248,0,254,b2de3456ca100f1e3aa9981c7833ee085be994b8f54c33c7a9133bc882054cc3
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-07.png,.png,96395,256,236,0,254,c2406a176e7e34b941533a91aa0a78b9880340a56d530080e316172eaa0b8d58
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-08.png,.png,34068,137,141,0,253,f6bfa2ae1b7ba5605b453e143d238d2780eaefa52718ac6f219c4f02c58c17b5
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-09.png,.png,32522,136,139,0,253,a0fea7f3b5a60ba9bb5c265ff3adacc181ce23a47601b9a26d667202314c5e06
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-10.png,.png,20479,103,129,0,254,ebc6bc1067894acbf91bf16d9717d0565b2067f0834df3397cbf5a75389d74e3
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-d4f050e4-11.png,.png,20135,104,111,0,253,7290e4c990d8456e5964745af72820b4175abed59c5b20b2332033f73b8b30ec
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-eaeb1728-01.png,.png,109105,304,217,0,254,192c3aa44c4e0f94664666da5bc2309b614f0c64f7dad5187edeade3e78496b4
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-eaeb1728-02.png,.png,163591,454,202,0,254,3727b858068b7d7c9f0420ee4de26c1882fd5f614cdde5818b08b2c9fd0a2b6a
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-eaeb1728-03.png,.png,286799,720,234,0,254,5c8658103d8e944898fc22bac88b08858160bfd01a9e8051f0d9105832822199
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-eaeb1728-04.png,.png,297047,427,461,0,254,a0f7982bc398a781d31fc0ce223db0a638cd8720410c45a07e735195a4e1937f
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-eaeb1728-05.png,.png,142793,168,457,0,254,159e5e618243dae8619e0d4dc1e28c5e74caca648d790a1ee12555a12be73321
99_source_archive/chapter2-game-assets-separated-v3/02_all_generated_cutouts/platforms/platforms-eaeb1728-06.png,.png,89269,242,251,0,254,d3362f552f7d90c55b68f70c7610bfa1471f4bcc7d857e82c375be332490fae7
